seed,condition,angle_deg,initial_global_energy,initial_local_energy,nonlinear_auc,analytic_linear_auc,nonlinear_increment_auc
1,coherent,30.0,1.0000000000000002,0.7030218202784624,1.407699392086588,1.2901613693151588,0.11753802277142911
1,coherent,35.0,1.0000000000000002,0.7030218202784625,1.403106950186676,1.2861775029149094,0.11692944727176657
1,coherent,40.0,1.0,0.7030218202784625,1.3977617335807597,1.2815403422199803,0.11622139136077947
1,coherent,45.0,1.0000000000000002,0.7030218202784624,1.391642681650949,1.2762314864885302,0.11541119516241882
1,coherent,50.0,1.0000000000000002,0.7030218202784624,1.3847250381525888,1.2702293013921586,0.11449573676043023
1,coherent,55.0,1.0,0.7030218202784625,1.3769799612843432,1.2635085755061264,0.1134713857782168
1,coherent,60.0,1.0,0.7030218202784624,1.3683740489643288,1.25604010157058,0.1123339473937488
1,coherent,65.0,1.0000000000000002,0.7030218202784624,1.3588687615089385,1.247790166516369,0.11107859499256945
1,coherent,70.0,1.0000000000000002,0.7030218202784625,1.348419718730782,1.2387199295380649,0.10969978919271717
1,coherent,75.0,1.0000000000000002,0.7030218202784625,1.3369758416116768,1.228784661235544,0.10819118037613284
1,coherent,80.0,1.0,0.7030218202784625,1.324478299507518,1.217932808418172,0.10654549108934597
1,coherent,85.0,1.0000000000000002,0.7030218202784625,1.310859211350442,1.2061048376758443,0.10475437367459772
1,coherent,90.0,1.0,0.7030218202784625,1.296040032127848,1.1932317949442162,0.10280823718363186
1,shuffled,0.0,1.0,0.7030218202784625,0.6221998413411838,0.5932078967107351,0.02899194463044863
1,shuffled,5.0,1.0000000000000002,0.7030218202784625,0.6152316683021735,0.5867850513158361,0.028446616986337325
